x,y,label
7.999917984008789,7.535802841186523,0
-0.03531942889094353,2.5594122409820557,8
1.4892619848251343,2.9637396335601807,8
2.945767402648926,-0.697715163230896,4
4.707942962646484,1.263166069984436,6
3.4609649181365967,5.3595757484436035,9
6.3213701248168945,5.467191696166992,2
5.975461959838867,2.9864559173583984,7
5.107570171356201,1.38687002658844,6
7.798455238342285,7.033205509185791,0
3.494860887527466,4.778336524963379,9
0.534288227558136,2.3442258834838867,8
6.963615894317627,2.5388150215148926,1
2.48895001411438,-0.971269965171814,4
2.295095205307007,-1.1424217224121094,4
0.7081194519996643,3.3321175575256348,8
3.205376148223877,4.637791156768799,9
2.479527235031128,-0.6286228895187378,4
4.520428657531738,2.1053106784820557,7
5.263327121734619,1.1860637664794922,6
5.157124042510986,1.288723349571228,6
5.9448113441467285,4.4320807456970215,2
8.343091011047363,7.266295433044434,0
5.306972980499268,3.898035764694214,0
2.803417205810547,-0.8893618583679199,4
4.571462631225586,1.2417261600494385,6
5.938947677612305,2.198221445083618,1
4.964536190032959,1.8111004829406738,6
4.7477827072143555,3.3520312309265137,7
-0.3184219002723694,2.345958709716797,8
5.881931304931641,4.357545852661133,2
4.303135395050049,1.519788146018982,7
1.4674062728881836,5.211757659912109,5
2.701658010482788,4.8116679191589355,9
3.438755512237549,2.3001348972320557,7
2.935844898223877,1.7488906383514404,7
8.51966381072998,7.379291534423828,0
5.441280841827393,1.3131282329559326,6
3.74898099899292,-1.13902747631073,3
4.673294544219971,1.3124884366989136,6
3.9951956272125244,-0.39035409688949585,3
5.676637172698975,4.7476983070373535,2
0.879400372505188,2.9441545009613037,8
6.124954700469971,3.6510725021362305,2
0.8477859497070312,5.73499059677124,5
3.0202414989471436,4.987037181854248,9
3.013929605484009,1.5111966133117676,7
1.3968191146850586,5.453493595123291,5
5.678222179412842,5.223721981048584,2
5.912574291229248,1.0550479888916016,6
8.320694923400879,7.264045238494873,0
1.2076960802078247,3.2826948165893555,8
3.090147018432617,-0.36309924721717834,4
8.554144859313965,6.943565845489502,0
3.7993335723876953,-1.0758116245269775,3
5.623965263366699,4.910443305969238,2
0.32511308789253235,2.8477323055267334,8
4.60456657409668,1.981727957725525,6
6.222477436065674,5.4895524978637695,2
2.9172470569610596,0.9080979824066162,8
1.6055535078048706,5.004765033721924,1
6.004951477050781,4.954072952270508,2
1.5293976068496704,3.601696491241455,9
5.867961883544922,1.542201280593872,7
3.568664073944092,5.1981024742126465,9
3.5660715103149414,0.3791840672492981,3
7.18222188949585,2.9471189975738525,1
3.07362961769104,-0.365773469209671,4
8.553142547607422,6.355168342590332,0
