x,y,label
2.7849602699279785,10.281396865844727,0
10.569210052490234,-2.8486969470977783,8
10.645122528076172,-2.2307252883911133,8
-2.552462100982666,2.007519006729126,4
1.176393747329712,2.674527645111084,6
8.90032958984375,15.224157333374023,9
8.137067794799805,6.480205059051514,2
1.8255071640014648,1.7387983798980713,7
1.4882458448410034,1.59519362449646,6
2.7579805850982666,10.225985527038574,0
8.404956817626953,14.593905448913574,9
9.725259780883789,-2.4954116344451904,8
-3.2477402687072754,-3.783578634262085,1
-2.43542218208313,2.7852413654327393,4
-2.537202835083008,2.8828346729278564,4
10.772605895996094,-2.48789644241333,8
8.56261920928955,15.127958297729492,9
-2.383347511291504,2.453047752380371,4
1.3416683673858643,0.21674740314483643,7
1.4870223999023438,2.5305628776550293,6
1.3342887163162231,2.7704451084136963,6
7.943375587463379,6.122525691986084,2
2.9718785285949707,11.174433708190918,0
11.084334373474121,9.7413911819458,0
-2.5557637214660645,1.9560331106185913,4
1.350365400314331,2.119262933731079,6
0.7983539700508118,1.297766923904419,1
1.529052495956421,1.771890640258789,6
1.2044880390167236,0.4180910885334015,7
10.62077808380127,-2.4742653369903564,8
8.003673553466797,6.2236738204956055,2
1.463357925415039,1.081589937210083,7
11.885780334472656,10.087237358093262,5
9.206713676452637,14.671926498413086,9
2.065570116043091,0.2863716185092926,7
1.9655015468597412,0.13321518898010254,7
3.0194969177246094,11.384459495544434,0
1.8154875040054321,2.531611680984497,6
-1.8808354139328003,4.347115993499756,3
1.2435462474822998,2.740412950515747,6
-1.6769105195999146,4.634451389312744,3
7.224686622619629,6.431407928466797,2
10.311527252197266,-2.9001808166503906,8
7.123572826385498,6.537416934967041,2
12.2090425491333,10.22549057006836,5
8.403955459594727,14.595805168151855,9
1.9668933153152466,0.13909295201301575,7
11.90627384185791,9.678630828857422,5
8.336711883544922,6.603297710418701,2
1.9809441566467285,2.5580832958221436,6
3.153607130050659,11.317313194274902,0
9.91157341003418,-2.199575185775757,8
-2.769136667251587,1.9776279926300049,4
2.9858477115631104,11.424135208129883,0
-1.8322056531906128,4.548162937164307,3
7.426811218261719,6.738903522491455,2
10.717401504516602,-2.7376599311828613,8
1.4101356267929077,1.2500860691070557,6
8.095229148864746,6.532763481140137,2
10.166448593139648,-2.528165340423584,8
-2.884817123413086,-3.6481947898864746,1
7.648855686187744,6.227069854736328,2
8.413800239562988,15.086983680725098,9
1.9882506132125854,2.1700868606567383,7
8.816746711730957,15.124406814575195,9
1.1005412340164185,2.228794813156128,3
-2.8434579372406006,-3.8358988761901855,1
-2.1303467750549316,2.832728385925293,4
2.677676200866699,11.217215538024902,0
2.629927158355713,11.368611335754395,0
-1.8746273517608643,4.295071601867676,3
10.726622581481934,-2.8508424758911133,8
-1.8119579553604126,2.3022968769073486,7
2.8908631801605225,11.080536842346191,0
11.955095291137695,10.042635917663574,5
-2.9637279510498047,-4.260200500488281,1
1.3549481630325317,0.5051806569099426,6
-3.410169839859009,-4.472634315490723,1
-3.262420177459717,-3.7773046493530273,1
1.4040961265563965,0.9116252660751343,7
-2.8162457942962646,-4.103975772857666,1
2.875927209854126,10.165277481079102,0
-3.139087677001953,-3.8278839588165283,1
-2.3235132694244385,4.119665145874023,3
-2.9296393394470215,2.9125938415527344,4
10.878466606140137,-2.562133312225342,8
1.9394423961639404,0.10632342845201492,7
1.9369462728500366,0.02477213926613331,7
2.6527321338653564,11.200726509094238,0
-3.120640277862549,-4.4423322677612305,1
1.9466068744659424,2.2026102542877197,6
0.9377875328063965,1.5619350671768188,6
1.6876767873764038,0.28725433349609375,7
1.4143903255462646,2.7844200134277344,6
8.959060668945312,15.02351188659668,9
-2.4615135192871094,-3.6412572860717773,1
8.592110633850098,6.253492832183838,2
10.336509704589844,-2.456270694732666,8
8.048608779907227,6.489859580993652,2
8.780522346496582,15.064994812011719,9
1.4472227096557617,2.179596424102783,6
-1.5296962261199951,4.772922515869141,3
7.334192752838135,6.497340679168701,2
8.26778507232666,14.982316017150879,9
7.52764892578125,6.194794178009033,2
2.682830810546875,10.422557830810547,0
9.026556015014648,14.985319137573242,9
-1.8605775833129883,2.9408867359161377,1
3.231832981109619,10.862016677856445,0
-2.018880844116211,5.002849102020264,3
